Periode,Gare de départ,AMIENS,BAYONNE,BELFORT,BÉZIERS,BORDEAUX-ST-JEAN,BOULOGNE-VILLE,BOURGES,BOURG-ST-MAURICE/ST-GERVAIS,BRIANÇON,BRIVE/CAHORS,CAEN,CERBERE,CERBÈRE,CHERBOURG,CLERMONT-FERRAND,GRANVILLE,HENDAYE,LATOUR-DE-CAROL,LE HAVRE,LIMOGES,LYON,LYON-PART-DIEU,MARSEILLE-ST-CHARLES,MAUBEUGE,MAUBEUGE/CAMBRAI,MODANE,NANTES,NEVERS,NICE-VILLE,NÎMES,ORLÉANS,PARIS-AUSTERLITZ,PARIS-BERCY,PARIS-EST,PARIS-NORD,PARIS-ST-LAZARE,PARIS-VAUGIRARD,RODEZ/ALBI,ROUEN,ROUEN-RIVE-DROITE,ST-QUENTIN,TOULOUSE-MATABIAU,TOULOUSE-MATABIAU/CERBERE,TOULOUSE-MATABIAU/RODEZ,TOURS,TROUVILLE-DEAUVILLE,TROYES
2017-09,PARIS-ST-LAZARE,,,,,,,,,,,208,,,191,,,,,345,,,,,,,,,,,,,,,,,,,,,275,,,,,,82,
2017-09,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,,,,,,,,,,
2017-09,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09,TOULOUSE-MATABIAU/CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,
2017-09,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,
2017-09,TOURS,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,
2017-09,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,
2017-09,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,,,
2017-10,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,
2017-10,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,,
2017-10,BÉZIERS,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,32,,,,,,,89,,173,,,,,,,,,,,,,,,,,,
2017-10,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,
2017-10,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,
2017-10,BOURG-ST-MAURICE/ST-GERVAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2017-10,BRIANÇON/NICE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,
2017-10,BRIVE/CAHORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,
2017-10,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,67,,
2017-10,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,
2017-10,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,
2017-10,CLERMONT-FERRAND,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,236,,,,,,,,,,,,,,
2017-10,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,
2017-10,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,64,,,,,
2017-10,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,
2017-10,LIMOGES,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2017-10,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,
2017-10,MARSEILLE-ST-CHARLES,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,
2017-10,NANTES,,,,,85,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,
2017-10,NÎMES,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,
2017-10,PARIS-AUSTERLITZ,,,,,,,118,0,9,197,,,16,,,,0,,,0,,,,,,,,,24,,329,,,,,,,,,,,,87,50,118,,
2017-10,PARIS-BERCY,,,,,,,,,,,,,,,234,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,
2017-10,PARIS-EST,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242
2017-10,PARIS-NORD,225,,,,,152,,,,,,,,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,
2017-10,PARIS-ST-LAZARE,,,,,,,,,,,207,,,191,,,,,337,,,,,,,,,,,,,,,,,,,,,278,,,,,,76,
2017-10,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,
2017-10,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10,TOULOUSE-MATABIAU/CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,
2017-10,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,
2017-10,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,
2017-10,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2017-10,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,
2017-11,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,
2017-11,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,
2017-11,BÉZIERS,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,30,,,,,,,91,,188,,,,,,,,,,,,,,,,,,
2017-11,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,
2017-11,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,
2017-11,BOURG-ST-MAURICE/ST-GERVAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2017-11,BRIANÇON/NICE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,
2017-11,BRIVE/CAHORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,
2017-11,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,65,,
2017-11,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,
2017-11,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,
2017-11,CLERMONT-FERRAND,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,228,,,,,,,,,,,,,,
2017-11,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,
2017-11,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,
2017-11,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,,,,,,,,,
2017-11,LIMOGES,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2017-11,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,
2017-11,MARSEILLE-ST-CHARLES,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,
2017-11,NANTES,,,,,90,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,,,
2017-11,NÎMES,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,
2017-11,PARIS-AUSTERLITZ,,,,,,,119,0,28,198,,,11,,,,0,,,0,,,,,,,,,28,,330,,,,,,,,,,,,86,60,120,,
2017-11,PARIS-BERCY,,,,,,,,,,,,,,,228,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,
2017-11,PARIS-EST,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
2017-11,PARIS-NORD,210,,,,,143,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,
2017-11,PARIS-ST-LAZARE,,,,,,,,,,,208,,,193,,,,,347,,,,,,,,,,,,,,,,,,,,,288,,,,,,82,
2017-11,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,
2017-11,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11,TOULOUSE-MATABIAU/CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,
2017-11,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,
2017-11,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,
2017-11,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,
2017-11,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,
2017-12,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,
2017-12,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,
2017-12,BÉZIERS,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,9,,,,,,,92,,228,,,,,,,,,,,,,,,,,,
2017-12,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,
2017-12,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,
2017-12,BOURG-ST-MAURICE/ST-GERVAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2017-12,BRIANÇON/NICE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,
2017-12,BRIVE/CAHORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,
2017-12,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,68,,
2017-12,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,
2017-12,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,
2017-12,CLERMONT-FERRAND,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,232,,,,,,,,,,,,,,
2017-12,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,
2017-12,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,35,,,,,
2017-12,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,,,,,,,,,,
2017-12,LIMOGES,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2017-12,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
2017-12,MARSEILLE-ST-CHARLES,,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,
2017-12,NANTES,,,,,93,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,
2017-12,NÎMES,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,
2017-12,PARIS-AUSTERLITZ,,,,,,,31,0,31,193,,,13,,,,0,,,0,,,,,,,,,9,,86,,,,,,,,,,,,87,58,36,,
2017-12,PARIS-BERCY,,,,,,,,,,,,,,,231,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,
2017-12,PARIS-EST,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2017-12,PARIS-NORD,199,,,,,150,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,
2017-12,PARIS-ST-LAZARE,,,,,,,,,,,211,,,199,,,,,352,,,,,,,,,,,,,,,,,,,,,296,,,,,,79,
2017-12,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,
2017-12,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12,TOULOUSE-MATABIAU/CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,
2017-12,TOULOUSE-MATABIAU/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,
2017-12,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,
2017-12,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,
2017-12,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,
2018-01,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,
2018-01,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,
2018-01,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,
2018-01,BÉZIERS,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,237,,,,93,,,,,,,,,,,,,,,,,,,,
2018-01,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,
2018-01,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2018-01,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,68,,
2018-01,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,
2018-01,CAMBRAI/MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,
2018-01,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,
2018-01,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,
2018-01,CLERMONT-FERRAND,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,
2018-01,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,
2018-01,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
2018-01,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,,,,,,,,,,,
2018-01,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,
2018-01,MARSEILLE-ST-CHARLES,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01,NANTES,,,,,93,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01,PARIS-AUSTERLITZ,,,,,,,,,27,207,,,,,,,,29,,,,,,,,,,,,,,,,,,,,8,,,,88,29,,,,
2018-01,PARIS-BERCY,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01,PARIS-NORD,224,,,,,152,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,136,,,,,,
2018-01,PARIS-ST-LAZARE,,,,,,,,,,,254,,,203,,,,,368,,,,,,,,,,,,,,,,,,,,,339,,,,,,78,
2018-01,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,
2018-01,ST-QUENTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,
2018-01,TOULOUSE-MATABIAU,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,
2018-01,TOURS,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2018-02,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,
2018-02,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,
2018-02,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,
2018-02,BÉZIERS,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,214,,,,84,,,,,,,,,,,,,,,,,,,,
2018-02,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,
2018-02,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2018-02,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,61,,
2018-02,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,
2018-02,CAMBRAI/MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,
2018-02,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2018-02,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,
2018-02,CLERMONT-FERRAND,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,
2018-02,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,
2018-02,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2018-02,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,,,,,,,,,
2018-02,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,
2018-02,MARSEILLE-ST-CHARLES,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02,NANTES,,,,,84,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02,PARIS-AUSTERLITZ,,,,,,,,,27,178,,,,,,,,28,,,,,,,,,,,,,,,,,,,,8,,,,80,26,,,,
2018-02,PARIS-BERCY,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02,PARIS-NORD,215,,,,,124,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,129,,,,,,
2018-02,PARIS-ST-LAZARE,,,,,,,,,,,199,,,163,,,,,290,,,,,,,,,,,,,,,,,,,,,259,,,,,,52,
2018-02,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,
2018-02,ST-QUENTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,
2018-02,TOULOUSE-MATABIAU,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,
2018-02,TOURS,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,
2018-03,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
2018-03,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,
2018-03,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,
2018-03,BÉZIERS,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,225,,,,90,,,,,,,,,,,,,,,,,,,,
2018-03,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,
2018-03,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2018-03,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,64,,
2018-03,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,
2018-03,CAMBRAI/MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,
2018-03,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2018-03,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,
2018-03,CLERMONT-FERRAND,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,
2018-03,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,
2018-03,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2018-03,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,
2018-03,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,
2018-03,MARSEILLE-ST-CHARLES,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03,NANTES,,,,,90,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03,PARIS-AUSTERLITZ,,,,,,,,,27,236,,,,,,,,27,,,,,,,,,,,,,,,,,,,,5,,,,44,27,,,,
2018-03,PARIS-BERCY,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03,PARIS-NORD,231,,,,,130,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,117,,,,,,
2018-03,PARIS-ST-LAZARE,,,,,,,,,,,258,,,201,,,,,361,,,,,,,,,,,,,,,,,,,,,310,,,,,,82,
2018-03,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,
2018-03,ST-QUENTIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,
2018-03,TOULOUSE-MATABIAU,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,
2018-03,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,
2018-04,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,
